,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG,TRAVELER_ID,cluster,cluster_name
1482,남,20,1,3,4,4,2,서울특별시,제주,부모 동반 여행,3,3,8,summer,3,h004154,7,패밀리 무드 ON 스탠다드러
1483,여,50,2,11,1,1,1,서울특별시,제주,2인 가족 여행,2,1,5,spring,6,h000247,6,뉴트럴바이브 듀오 스테이러
1484,여,30,2,3,5,1,4,경기도,제주,자녀 동반 여행,3,2,5,spring,3,h000093,7,패밀리 무드 ON 스탠다드러
1485,남,50,5,2,7,5,2,경기도,제주,나홀로 여행,2,0,6,summer,5,h001650,5,차분템포 자연수집 패밀리
1486,여,20,1,2,5,1,5,서울특별시,제주,나홀로 여행,1,0,6,summer,5,h001335,4,느슨하게 떠나는 듀오 무드러
1487,여,20,1,5,4,3,4,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3,h002995,4,느슨하게 떠나는 듀오 무드러
1488,여,20,1,12,1,2,2,광주광역시,제주,2인 여행(가족 외),3,1,7,summer,3,h001359,6,뉴트럴바이브 듀오 스테이러
1489,여,40,2,2,5,1,7,경상남도,제주,자녀 동반 여행,2,3,7,summer,7,h002504,7,패밀리 무드 ON 스탠다드러
1490,여,50,1,3,5,4,4,대구광역시,제주,2인 가족 여행,2,1,5,spring,3,h000030,4,느슨하게 떠나는 듀오 무드러
1491,남,20,1,3,4,1,1,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4,h003082,4,느슨하게 떠나는 듀오 무드러
1492,여,30,1,3,4,3,3,대전광역시,제주,2인 여행(가족 외),1,1,8,summer,3,h003638,4,느슨하게 떠나는 듀오 무드러
1493,여,20,1,12,3,4,3,서울특별시,제주,2인 여행(가족 외),1,1,6,summer,4,h001249,6,뉴트럴바이브 듀오 스테이러
1494,여,20,1,3,8,3,4,부산광역시,제주,2인 가족 여행,1,1,8,summer,3,h003713,5,차분템포 자연수집 패밀리
1495,여,30,1,3,4,3,3,인천광역시,제주,2인 가족 여행,2,1,8,summer,4,h002604,4,느슨하게 떠나는 듀오 무드러
1496,남,50,2,2,6,1,4,서울특별시,제주,부모 동반 여행,1,5,8,summer,4,h004372,0,자연에 진심인 힐링패밀리
1497,여,20,1,4,4,7,6,서울특별시,제주,2인 여행(가족 외),2,1,9,autumn,2,h005867,2,탐험 ON한 듀오 트래블러
1498,여,20,1,4,4,1,1,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006562,3,솔로감성 잠깐 리프레시러
1499,여,20,1,12,1,2,4,대구광역시,제주,2인 여행(가족 외),7,1,8,summer,3,h005250,6,뉴트럴바이브 듀오 스테이러
1500,여,20,1,2,4,5,2,광주광역시,제주,2인 여행(가족 외),1,1,8,summer,3,h002617,2,탐험 ON한 듀오 트래블러
1501,여,20,1,12,2,1,3,서울특별시,제주,2인 여행(가족 외),1,1,7,summer,4,h002005,6,뉴트럴바이브 듀오 스테이러
1502,여,30,1,3,4,3,2,경기도,제주,부모 동반 여행,3,2,9,autumn,3,h004979,4,느슨하게 떠나는 듀오 무드러
1503,여,30,2,3,5,2,4,서울특별시,제주,2인 가족 여행,2,1,6,summer,4,h001108,4,느슨하게 떠나는 듀오 무드러
1504,여,50,2,3,4,4,4,서울특별시,제주,자녀 동반 여행,2,4,7,summer,2,h001332,7,패밀리 무드 ON 스탠다드러
1505,여,30,1,3,4,4,2,경기도,제주,2인 여행(가족 외),1,1,9,autumn,3,h004513,4,느슨하게 떠나는 듀오 무드러
1506,여,20,1,12,1,1,3,제주특별자치도,제주,2인 가족 여행,10,1,8,summer,3,h005456,6,뉴트럴바이브 듀오 스테이러
1507,여,40,2,11,2,1,2,제주특별자치도,제주,자녀 동반 여행,2,2,7,summer,3,h001766,7,패밀리 무드 ON 스탠다드러
1508,여,20,1,3,4,1,3,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,2,h006639,3,솔로감성 잠깐 리프레시러
1509,남,20,1,3,4,5,3,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4,h004162,2,탐험 ON한 듀오 트래블러
1510,여,30,1,3,4,1,2,제주특별자치도,제주,2인 여행(가족 외),1,1,6,summer,3,h001315,4,느슨하게 떠나는 듀오 무드러
1511,여,20,1,12,1,7,2,서울특별시,제주,2인 여행(가족 외),2,1,7,summer,3,h000706,2,탐험 ON한 듀오 트래블러
1512,여,20,1,2,4,4,1,제주특별자치도,제주,2인 여행(가족 외),3,1,9,autumn,1,h006198,1,자연집중 번개여행 패밀리
1513,남,50,2,2,3,2,1,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1,h006731,1,자연집중 번개여행 패밀리
1514,여,30,2,4,3,3,3,강원도,제주,2인 가족 여행,7,1,8,summer,4,h003430,6,뉴트럴바이브 듀오 스테이러
1515,여,30,1,2,5,1,6,서울특별시,제주,2인 여행(가족 외),5,1,6,summer,4,h001792,4,느슨하게 떠나는 듀오 무드러
1516,여,20,1,3,3,2,4,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,2,h006207,3,솔로감성 잠깐 리프레시러
1517,여,40,2,2,2,1,1,경기도,제주,부모 동반 여행,2,5,7,summer,5,h002481,0,자연에 진심인 힐링패밀리
1518,남,20,1,3,4,3,2,충청북도,제주,3인 이상 여행(가족 외),2,2,6,summer,4,h001060,4,느슨하게 떠나는 듀오 무드러
1519,여,30,1,3,4,2,1,경기도,제주,2인 여행(가족 외),5,1,7,summer,3,h001816,4,느슨하게 떠나는 듀오 무드러
1520,여,20,1,12,2,3,4,전라북도,제주,2인 여행(가족 외),2,1,7,summer,4,h002032,6,뉴트럴바이브 듀오 스테이러
1521,여,20,1,4,3,4,3,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,3,h001051,6,뉴트럴바이브 듀오 스테이러
1522,여,20,1,3,4,1,4,경기도,제주,3인 이상 여행(가족 외),5,3,9,autumn,3,h005505,7,패밀리 무드 ON 스탠다드러
1523,남,30,1,2,4,3,1,강원도,제주,3인 이상 여행(가족 외),1,2,8,summer,3,h003377,4,느슨하게 떠나는 듀오 무드러
1524,여,20,1,4,2,2,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,5,h004138,6,뉴트럴바이브 듀오 스테이러
1525,여,20,1,12,2,6,5,서울특별시,제주,3인 이상 여행(가족 외),10,2,8,summer,4,h003116,2,탐험 ON한 듀오 트래블러
1526,남,30,2,2,5,2,2,광주광역시,제주,자녀 동반 여행,2,2,8,summer,4,h003469,5,차분템포 자연수집 패밀리
1527,남,20,1,3,5,5,2,대구광역시,제주,3인 이상 가족 여행(친척 포함),9,2,7,summer,4,h001964,2,탐험 ON한 듀오 트래블러
1528,남,20,1,3,4,6,2,서울특별시,제주,나홀로 여행,1,0,9,autumn,2,h006367,2,탐험 ON한 듀오 트래블러
1529,여,20,1,4,4,1,1,광주광역시,제주,3인 이상 여행(가족 외),2,2,7,summer,3,h001993,6,뉴트럴바이브 듀오 스테이러
1530,남,30,1,8,5,6,1,부산광역시,제주,2인 여행(가족 외),2,1,8,summer,3,h005379,2,탐험 ON한 듀오 트래블러
1531,여,20,1,2,5,4,6,경기도,제주,2인 여행(가족 외),3,1,7,summer,3,h001698,4,느슨하게 떠나는 듀오 무드러
1532,여,50,2,4,4,3,2,제주특별자치도,제주,나홀로 여행,8,0,9,autumn,1,h006535,3,솔로감성 잠깐 리프레시러
1533,여,20,1,12,2,1,3,경상남도,제주,2인 여행(가족 외),3,1,6,summer,3,h001440,6,뉴트럴바이브 듀오 스테이러
1534,여,40,2,4,3,2,4,충청남도,제주,부모 동반 여행,9,4,6,summer,4,h001019,7,패밀리 무드 ON 스탠다드러
1535,여,30,2,2,8,4,2,충청북도,제주,자녀 동반 여행,3,2,6,summer,3,h001590,5,차분템포 자연수집 패밀리
1536,남,50,2,13,4,2,3,광주광역시,제주,자녀 동반 여행,2,3,5,spring,4,h000117,7,패밀리 무드 ON 스탠다드러
1537,여,40,1,4,6,3,6,서울특별시,제주,2인 여행(가족 외),3,1,6,summer,5,h000550,4,느슨하게 떠나는 듀오 무드러
1538,남,20,1,4,2,1,1,서울특별시,제주,나홀로 여행,5,0,8,summer,3,h005189,6,뉴트럴바이브 듀오 스테이러
1539,남,20,1,5,2,6,6,경기도,제주,2인 여행(가족 외),1,1,8,summer,4,h004606,2,탐험 ON한 듀오 트래블러
1540,여,30,1,12,1,3,2,부산광역시,제주,2인 여행(가족 외),7,1,8,summer,3,h004058,6,뉴트럴바이브 듀오 스테이러
1541,여,20,1,2,3,2,2,대구광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h002537,6,뉴트럴바이브 듀오 스테이러
1542,남,20,1,2,4,5,2,충청북도,제주,2인 여행(가족 외),2,1,6,summer,3,h001552,2,탐험 ON한 듀오 트래블러
1543,여,30,1,3,4,6,2,제주특별자치도,제주,3인 이상 여행(가족 외),2,2,9,autumn,1,h006654,1,자연집중 번개여행 패밀리
1544,남,30,2,2,5,2,4,제주특별자치도,제주,자녀 동반 여행,1,3,9,autumn,1,h006641,1,자연집중 번개여행 패밀리
1545,남,50,1,9,2,2,6,서울특별시,제주,자녀 동반 여행,1,4,5,spring,5,h000153,7,패밀리 무드 ON 스탠다드러
1546,여,30,1,12,2,1,4,제주특별자치도,제주,2인 여행(가족 외),7,1,9,autumn,1,h006024,3,솔로감성 잠깐 리프레시러
1547,남,30,1,3,4,2,6,제주특별자치도,제주,2인 여행(가족 외),3,1,6,summer,2,h001231,3,솔로감성 잠깐 리프레시러
1548,여,30,2,3,5,6,3,제주특별자치도,제주,부모 동반 여행,2,2,6,summer,1,h000548,1,자연집중 번개여행 패밀리
1549,여,30,2,13,7,1,3,경기도,제주,2인 가족 여행,2,1,5,spring,4,h000264,5,차분템포 자연수집 패밀리
1550,남,30,2,2,4,1,6,제주특별자치도,제주,2인 가족 여행,2,1,7,summer,1,h002101,1,자연집중 번개여행 패밀리
1551,여,20,1,2,4,3,4,서울특별시,제주,2인 가족 여행,1,1,6,summer,3,h000631,4,느슨하게 떠나는 듀오 무드러
1552,여,20,1,12,2,2,6,서울특별시,제주,나홀로 여행,5,0,6,summer,3,h000514,6,뉴트럴바이브 듀오 스테이러
1553,여,20,1,12,7,3,6,세종특별자치시,제주,부모 동반 여행,1,2,8,summer,3,h003932,5,차분템포 자연수집 패밀리
1554,여,40,2,2,5,1,3,제주특별자치도,제주,2인 여행(가족 외),1,1,6,summer,3,h000260,4,느슨하게 떠나는 듀오 무드러
1555,여,50,2,3,7,5,4,제주특별자치도,제주,2인 가족 여행,2,1,8,summer,1,h002985,3,솔로감성 잠깐 리프레시러
1556,남,20,1,1,3,3,4,제주특별자치도,제주,3인 이상 여행(가족 외),1,3,7,summer,2,h002111,1,자연집중 번개여행 패밀리
1557,남,50,4,3,5,2,3,충청남도,제주,2인 여행(가족 외),3,1,7,summer,4,h001824,4,느슨하게 떠나는 듀오 무드러
1558,남,50,1,3,8,2,2,경기도,제주,2인 여행(가족 외),1,1,5,spring,3,h000177,5,차분템포 자연수집 패밀리
1559,여,50,1,2,3,1,1,대구광역시,제주,3인 이상 여행(가족 외),8,3,6,summer,3,h000702,7,패밀리 무드 ON 스탠다드러
1560,남,40,2,2,6,4,2,경상남도,제주,자녀 동반 여행,3,3,6,summer,3,h001407,5,차분템포 자연수집 패밀리
1561,여,30,1,12,1,2,5,경기도,제주,2인 여행(가족 외),1,1,8,summer,4,h003455,6,뉴트럴바이브 듀오 스테이러
1562,남,30,2,2,4,1,1,경기도,제주,3인 이상 가족 여행(친척 포함),2,2,7,summer,4,h002249,7,패밀리 무드 ON 스탠다드러
1563,여,50,2,3,4,8,7,충청북도,제주,자녀 동반 여행,2,2,7,summer,2,h002341,2,탐험 ON한 듀오 트래블러
1564,여,50,4,13,4,1,5,제주특별자치도,제주,나홀로 여행,4,0,9,autumn,1,h006609,3,솔로감성 잠깐 리프레시러
1565,여,30,2,13,3,1,2,제주특별자치도,제주,부모 동반 여행,3,1,9,autumn,1,h006618,1,자연집중 번개여행 패밀리
1566,여,30,2,3,4,2,4,경기도,제주,자녀 동반 여행,2,2,6,summer,4,h000613,7,패밀리 무드 ON 스탠다드러
1567,여,20,1,4,4,6,3,경기도,제주,나홀로 여행,1,0,7,summer,3,h002040,2,탐험 ON한 듀오 트래블러
1568,남,40,2,11,1,2,3,전라북도,제주,자녀 동반 여행,2,2,6,summer,4,h000240,7,패밀리 무드 ON 스탠다드러
1569,남,60,3,13,2,2,2,서울특별시,제주,2인 여행(가족 외),2,1,5,spring,4,h000079,6,뉴트럴바이브 듀오 스테이러
1570,여,40,4,3,5,1,4,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006362,3,솔로감성 잠깐 리프레시러
1571,여,50,1,2,3,1,1,제주특별자치도,제주,2인 가족 여행,3,1,9,autumn,1,h006660,1,자연집중 번개여행 패밀리
1572,여,30,1,12,4,2,5,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006710,3,솔로감성 잠깐 리프레시러
1573,남,20,1,12,3,6,4,경기도,제주,2인 여행(가족 외),1,1,8,summer,4,h002945,2,탐험 ON한 듀오 트래블러
1574,여,20,1,12,2,2,5,경상북도,제주,2인 여행(가족 외),7,1,6,summer,5,h001442,6,뉴트럴바이브 듀오 스테이러
1575,남,30,1,4,3,1,6,경기도,제주,나홀로 여행,1,0,8,summer,4,h002973,4,느슨하게 떠나는 듀오 무드러
1576,남,40,1,2,6,2,1,제주특별자치도,제주,나홀로 여행,7,0,9,autumn,1,h006532,3,솔로감성 잠깐 리프레시러
1577,여,30,1,4,4,1,3,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006529,3,솔로감성 잠깐 리프레시러
1578,여,20,1,2,4,1,2,부산광역시,제주,나홀로 여행,7,0,6,summer,3,h001066,4,느슨하게 떠나는 듀오 무드러
1579,여,20,1,13,3,3,1,대구광역시,제주,나홀로 여행,1,0,6,summer,5,h000708,4,느슨하게 떠나는 듀오 무드러
1580,여,20,2,3,4,1,4,서울특별시,제주,2인 가족 여행,2,1,8,summer,3,h003491,4,느슨하게 떠나는 듀오 무드러
1581,여,20,1,3,4,2,1,서울특별시,제주,나홀로 여행,1,0,8,summer,3,h005809,4,느슨하게 떠나는 듀오 무드러
1582,여,60,2,5,5,3,1,세종특별자치시,제주,자녀 동반 여행,10,2,7,summer,3,h002336,1,자연집중 번개여행 패밀리
1583,남,20,1,2,5,1,4,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h002908,4,느슨하게 떠나는 듀오 무드러
1584,여,40,2,3,4,4,2,경기도,제주,나홀로 여행,1,0,6,summer,2,h000299,3,솔로감성 잠깐 리프레시러
1585,남,20,1,12,1,2,1,제주특별자치도,제주,2인 여행(가족 외),7,1,7,summer,3,h002331,6,뉴트럴바이브 듀오 스테이러
1586,여,20,1,12,1,1,4,경기도,제주,2인 가족 여행,1,1,6,summer,4,h001212,6,뉴트럴바이브 듀오 스테이러
1587,여,30,2,5,2,1,6,충청북도,제주,2인 가족 여행,2,1,9,autumn,4,h005843,6,뉴트럴바이브 듀오 스테이러
1588,남,30,1,2,3,2,2,제주특별자치도,제주,2인 여행(가족 외),2,1,5,spring,1,h000198,3,솔로감성 잠깐 리프레시러
1589,남,40,2,3,5,1,1,제주특별자치도,제주,2인 여행(가족 외),2,1,6,summer,3,h000770,4,느슨하게 떠나는 듀오 무드러
1590,여,50,2,1,1,1,1,경기도,제주,자녀 동반 여행,2,3,6,summer,6,h000750,7,패밀리 무드 ON 스탠다드러
1591,남,20,1,8,4,1,4,제주특별자치도,제주,2인 여행(가족 외),6,1,6,summer,3,h000654,4,느슨하게 떠나는 듀오 무드러
1592,여,20,1,7,4,5,1,서울특별시,제주,2인 여행(가족 외),1,1,7,summer,4,h001833,4,느슨하게 떠나는 듀오 무드러
1593,여,20,1,2,4,3,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,3,h002686,6,뉴트럴바이브 듀오 스테이러
1594,여,50,2,3,3,6,7,광주광역시,제주,자녀 동반 여행,1,2,5,spring,5,h000208,7,패밀리 무드 ON 스탠다드러
1595,남,30,1,12,2,1,3,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h003705,6,뉴트럴바이브 듀오 스테이러
1596,남,20,1,3,3,4,3,충청북도,제주,나홀로 여행,7,0,8,summer,3,h005154,6,뉴트럴바이브 듀오 스테이러
1597,여,20,1,4,5,8,4,경기도,제주,3인 이상 여행(가족 외),5,2,7,summer,4,h001722,2,탐험 ON한 듀오 트래블러
1598,남,40,1,8,5,2,2,인천광역시,제주,2인 여행(가족 외),1,1,6,summer,3,h000634,4,느슨하게 떠나는 듀오 무드러
1599,여,20,1,12,2,4,2,서울특별시,제주,나홀로 여행,2,0,5,spring,3,h000315,6,뉴트럴바이브 듀오 스테이러
1600,여,50,1,2,3,3,4,제주특별자치도,제주,나홀로 여행,7,0,5,spring,2,h000063,3,솔로감성 잠깐 리프레시러
1601,여,20,1,3,5,2,3,경기도,제주,2인 여행(가족 외),1,1,6,summer,4,h001189,4,느슨하게 떠나는 듀오 무드러
1602,여,40,2,13,4,5,4,제주특별자치도,제주,나홀로 여행,6,0,9,autumn,1,h006670,3,솔로감성 잠깐 리프레시러
1603,여,20,1,2,6,3,2,경기도,제주,나홀로 여행,7,0,7,summer,3,h001830,4,느슨하게 떠나는 듀오 무드러
1604,여,30,1,3,4,5,2,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,5,h004763,4,느슨하게 떠나는 듀오 무드러
1605,여,30,1,4,4,1,3,서울특별시,제주,2인 가족 여행,4,1,6,summer,5,h001405,4,느슨하게 떠나는 듀오 무드러
1606,여,30,1,2,9,2,3,경기도,제주,2인 여행(가족 외),1,1,8,summer,3,h003356,5,차분템포 자연수집 패밀리
1607,여,20,1,4,4,3,4,부산광역시,제주,부모 동반 여행,9,2,9,autumn,3,h003656,4,느슨하게 떠나는 듀오 무드러
1608,남,30,1,7,5,1,5,충청남도,제주,2인 여행(가족 외),1,1,8,summer,3,h002381,4,느슨하게 떠나는 듀오 무드러
1609,여,30,1,2,6,4,4,경기도,제주,부모 동반 여행,3,2,8,summer,3,h002577,5,차분템포 자연수집 패밀리
1610,여,30,2,4,1,4,4,충청북도,제주,자녀 동반 여행,3,2,8,summer,4,h005721,7,패밀리 무드 ON 스탠다드러
1611,여,40,2,3,3,2,2,서울특별시,제주,자녀 동반 여행,1,2,6,summer,4,h000802,7,패밀리 무드 ON 스탠다드러
1612,여,50,2,3,8,2,2,서울특별시,제주,자녀 동반 여행,3,3,6,summer,5,h000842,5,차분템포 자연수집 패밀리
1613,남,40,2,3,4,1,7,제주특별자치도,제주,2인 가족 여행,5,1,6,summer,1,h001642,3,솔로감성 잠깐 리프레시러
1614,남,20,1,12,1,1,4,제주특별자치도,제주,2인 여행(가족 외),7,1,8,summer,2,h005432,6,뉴트럴바이브 듀오 스테이러
1615,여,30,1,4,4,2,2,제주특별자치도,제주,나홀로 여행,7,0,5,spring,1,h000059,3,솔로감성 잠깐 리프레시러
1616,남,50,2,1,4,4,1,전라남도,제주,자녀 동반 여행,1,3,6,summer,4,h000894,7,패밀리 무드 ON 스탠다드러
1617,여,30,2,2,4,2,3,제주특별자치도,제주,2인 가족 여행,1,1,9,autumn,1,h006684,1,자연집중 번개여행 패밀리
1618,남,30,1,12,5,2,3,경기도,제주,2인 여행(가족 외),1,1,7,summer,2,h001517,4,느슨하게 떠나는 듀오 무드러
1619,여,30,1,12,3,3,4,제주특별자치도,제주,2인 여행(가족 외),3,1,9,autumn,1,h006503,3,솔로감성 잠깐 리프레시러
1620,여,30,2,2,4,1,2,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,1,h006658,1,자연집중 번개여행 패밀리
1621,여,30,1,4,2,4,2,광주광역시,제주,2인 여행(가족 외),2,1,8,summer,4,h004533,6,뉴트럴바이브 듀오 스테이러
1622,여,30,1,3,4,2,3,대전광역시,제주,2인 여행(가족 외),2,1,6,summer,4,h001271,4,느슨하게 떠나는 듀오 무드러
1623,여,20,1,12,1,4,4,대전광역시,제주,2인 여행(가족 외),1,1,8,summer,3,h005257,6,뉴트럴바이브 듀오 스테이러
1624,여,30,2,2,1,1,4,제주특별자치도,제주,2인 가족 여행,1,1,9,autumn,1,h006453,3,솔로감성 잠깐 리프레시러
1625,여,30,1,2,4,2,2,서울특별시,제주,2인 여행(가족 외),3,1,9,autumn,3,h005355,4,느슨하게 떠나는 듀오 무드러
1626,남,30,1,3,4,3,6,대구광역시,제주,나홀로 여행,2,0,6,summer,3,h000733,4,느슨하게 떠나는 듀오 무드러
1627,여,30,1,3,5,4,3,서울특별시,제주,3인 이상 여행(가족 외),3,4,5,spring,4,h000170,7,패밀리 무드 ON 스탠다드러
1628,남,40,2,2,6,1,4,경기도,제주,부모 동반 여행,2,3,7,summer,4,h002423,5,차분템포 자연수집 패밀리
1629,여,30,1,3,3,2,2,전라남도,제주,2인 여행(가족 외),3,1,7,summer,3,h001412,4,느슨하게 떠나는 듀오 무드러
1630,여,30,4,3,4,1,1,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,2,h005402,3,솔로감성 잠깐 리프레시러
1631,여,20,2,4,2,5,2,대구광역시,제주,2인 가족 여행,2,1,6,summer,4,h000880,6,뉴트럴바이브 듀오 스테이러
1632,여,20,1,12,1,2,4,전라남도,제주,3인 이상 여행(가족 외),3,2,8,summer,3,h004245,6,뉴트럴바이브 듀오 스테이러
1633,여,30,1,12,3,4,7,전라북도,제주,2인 여행(가족 외),2,1,9,autumn,5,h002845,6,뉴트럴바이브 듀오 스테이러
1634,남,20,1,3,4,2,6,전라남도,제주,3인 이상 여행(가족 외),2,3,6,summer,3,h001093,7,패밀리 무드 ON 스탠다드러
