,TRAVELER_ID,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG
2396,h002540,여,20,1,3,3,3,2,광주광역시,제주,2인 여행(가족 외),9,1,8,summer,3
2397,h005437,여,30,1,13,4,2,1,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1
2398,h002358,여,30,1,12,3,2,3,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,4
2399,h002588,남,50,1,3,4,2,3,부산광역시,제주,부모 동반 여행,3,3,8,summer,3
2400,h002555,여,20,1,12,3,1,4,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4
2401,g001141,남,30,2,11,1,7,3,충청남도,전북,자녀 동반 여행,8,3,5,spring,2
2402,h001406,여,40,2,1,5,1,5,전라북도,제주,2인 가족 여행,3,1,6,summer,6
2403,f001863,여,30,2,4,5,1,1,대구광역시,경북,부모 동반 여행,1,2,5,spring,2
2404,h001465,여,30,1,2,6,5,4,서울특별시,제주,3인 이상 여행(가족 외),1,1,7,summer,3
2405,h004102,여,20,1,4,4,6,5,서울특별시,제주,2인 가족 여행,2,1,8,summer,2
2406,f001624,여,30,1,3,3,1,2,대구광역시,경남,2인 여행(가족 외),2,1,5,spring,3
2407,h000154,여,20,1,2,1,10,7,경기도,제주,나홀로 여행,4,0,5,spring,1
2408,h002139,남,30,1,4,4,1,4,인천광역시,제주,2인 여행(가족 외),4,1,7,summer,3
2409,h001091,여,40,2,3,2,2,1,서울특별시,제주,자녀 동반 여행,1,2,6,summer,7
2410,h002548,남,30,1,12,2,1,2,서울특별시,제주,2인 가족 여행,1,1,8,summer,4
2411,h001727,남,40,2,3,4,1,6,경기도,제주,부모 동반 여행,3,3,6,summer,2
2412,f005696,여,50,2,1,6,1,4,경상남도,경남,자녀 동반 여행,7,3,8,summer,1
2413,g002597,여,30,1,12,2,8,1,광주광역시,전남,나홀로 여행,1,0,6,summer,1
2414,g000216,남,30,2,3,4,1,4,충청북도,전남,2인 여행(가족 외),3,1,5,spring,3
2415,h003842,남,30,1,2,5,4,1,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4
2416,h003443,여,30,1,4,3,2,1,경상남도,제주,3인 이상 여행(가족 외),1,2,8,summer,4
2417,h002406,남,30,1,9,4,2,7,울산광역시,제주,3인 이상 여행(가족 외),1,3,7,summer,3
2418,h001728,여,30,1,12,2,2,6,경상남도,제주,부모 동반 여행,2,2,7,summer,4
2419,h004163,여,20,1,2,4,2,4,부산광역시,제주,2인 여행(가족 외),1,1,8,summer,3
2420,g002997,여,30,1,2,4,1,1,전라남도,전남,2인 여행(가족 외),3,1,6,summer,2
2421,e001310,남,30,1,3,11,1,3,경기도,서울,나홀로 여행,2,0,5,spring,1
2422,h001847,여,40,2,9,2,3,3,경기도,제주,나홀로 여행,1,0,6,summer,3
2423,h000628,남,20,1,2,6,3,2,인천광역시,제주,나홀로 여행,1,0,6,summer,7
2424,e003835,남,30,1,3,5,1,4,서울특별시,인천,2인 여행(가족 외),7,1,6,summer,1
2425,g004898,여,50,2,2,2,5,2,광주광역시,전북,자녀 동반 여행,1,3,8,summer,3
2426,h001988,여,50,3,6,2,2,1,경상남도,제주,자녀 동반 여행,3,2,7,summer,3
2427,f001736,여,30,1,3,3,4,3,경기도,경남,나홀로 여행,7,0,5,spring,2
2428,h003094,남,30,1,1,5,4,2,경기도,제주,2인 여행(가족 외),3,1,8,summer,3
2429,h002934,남,30,1,3,5,8,3,경기도,제주,부모 동반 여행,9,2,8,summer,3
2430,g003087,남,20,1,12,2,5,4,광주광역시,전남,2인 여행(가족 외),3,1,6,summer,1
2431,h004636,여,20,1,12,2,5,4,충청북도,제주,2인 여행(가족 외),3,1,8,summer,3
2432,e003066,여,40,2,11,1,1,4,서울특별시,경기,2인 가족 여행,3,1,6,summer,1
2433,h005448,여,20,1,3,9,1,2,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4
2434,h002603,남,30,1,3,4,1,2,경기도,도서 지역,나홀로 여행,5,0,7,summer,4
2435,h005297,여,20,1,2,2,6,5,서울특별시,제주,3인 이상 여행(가족 외),6,2,8,summer,3
2436,g004153,남,60,2,3,5,1,1,대구광역시,전북,2인 가족 여행,2,1,7,summer,2
2437,h001843,여,30,1,3,5,1,1,서울특별시,제주,2인 여행(가족 외),7,1,7,summer,3
2438,g002485,여,20,1,10,5,1,2,전라남도,광주,2인 여행(가족 외),3,1,6,summer,1
2439,g003131,여,30,1,2,4,1,1,서울특별시,충남,2인 여행(가족 외),1,1,6,summer,2
2440,h005884,남,30,1,9,4,1,4,전라남도,제주,2인 여행(가족 외),3,1,8,summer,4
2441,h001150,여,50,2,11,1,3,3,경상남도,제주,나홀로 여행,1,0,7,summer,5
2442,h000453,여,30,2,11,2,2,2,세종특별자치시,제주,자녀 동반 여행,2,3,6,summer,7
2443,g001942,여,30,1,3,3,3,1,경기도,세종,2인 여행(가족 외),2,1,6,summer,2
2444,g000682,여,30,2,3,8,4,2,충청북도,충북,자녀 동반 여행,6,4,6,summer,3
2445,g005204,여,20,1,12,3,3,7,광주광역시,전남,3인 이상 여행(가족 외),1,4,8,summer,2
2446,h003742,여,20,1,12,4,1,7,대구광역시,제주,나홀로 여행,6,0,8,summer,5
2447,h001345,여,20,1,12,2,3,4,부산광역시,제주,2인 여행(가족 외),4,1,6,summer,3
2448,h004386,여,30,1,2,4,1,1,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4
2449,h006748,남,50,2,2,5,2,6,제주특별자치도,제주,자녀 동반 여행,3,3,9,autumn,2
2450,f003551,여,20,1,13,5,1,3,서울특별시,대구,나홀로 여행,1,0,6,summer,1
2451,h005958,남,30,2,2,10,4,6,경기도,제주,자녀 동반 여행,3,3,9,autumn,4
2452,h005305,여,30,2,5,1,1,2,경기도,제주,나홀로 여행,1,0,8,summer,4
2453,h001447,여,30,1,3,4,6,6,서울특별시,제주,2인 여행(가족 외),3,1,6,summer,3
2454,h000049,여,60,2,3,1,1,4,서울특별시,제주,2인 가족 여행,10,1,5,spring,3
2455,e002562,여,30,1,12,1,1,3,대구광역시,서울,3인 이상 여행(가족 외),10,2,6,summer,2
2456,f001476,여,20,1,3,1,1,6,경상남도,부산,나홀로 여행,1,0,5,spring,3
2457,h006872,여,30,2,3,5,4,4,제주특별자치도,제주,3인 이상 여행(가족 외),8,2,9,autumn,1
2458,h002050,남,30,1,1,4,2,1,서울특별시,제주,나홀로 여행,2,0,7,summer,3
2459,f003219,여,40,2,9,3,3,2,대구광역시,경북,자녀 동반 여행,1,2,6,summer,1
2460,e003053,남,20,1,2,4,1,6,경기도,경기,나홀로 여행,1,0,6,summer,2
2461,f003191,남,50,2,2,4,2,1,인천광역시,강원,3인 이상 여행(가족 외),1,7,6,summer,1
2462,h002734,여,20,1,12,2,2,2,부산광역시,제주,2인 여행(가족 외),1,1,8,summer,4
2463,g000201,여,60,1,2,5,6,2,충청남도,충북,3대 동반 여행(친척 포함),2,6,5,spring,2
2464,h001092,여,40,2,2,4,1,2,전라북도,도서 지역,나홀로 여행,4,0,6,summer,3
2465,f001764,여,40,1,2,3,1,1,경상남도,경남,나홀로 여행,6,0,6,summer,2
2466,h001629,여,30,1,4,4,1,4,제주특별자치도,제주,나홀로 여행,4,0,7,summer,2
2467,h003038,여,40,2,3,3,3,2,광주광역시,제주,3인 이상 여행(가족 외),2,2,8,summer,4
2468,e005309,남,20,1,3,4,3,2,서울특별시,인천,나홀로 여행,6,0,7,summer,2
2469,h000926,여,40,2,2,2,1,3,인천광역시,제주,자녀 동반 여행,1,3,6,summer,7
2470,h002122,남,20,1,2,4,1,2,경기도,도서 지역,나홀로 여행,1,0,7,summer,3
2471,e002761,여,40,2,2,2,1,1,경기도,인천,3인 이상 여행(가족 외),8,3,6,summer,1
2472,h006700,여,50,2,3,3,10,6,제주특별자치도,제주,자녀 동반 여행,7,2,9,autumn,1
2473,e002447,여,30,1,12,2,2,2,대전광역시,서울,2인 가족 여행,5,1,6,summer,2
2474,f002440,여,20,1,3,4,1,2,울산광역시,경북,나홀로 여행,5,0,6,summer,1
2475,h001438,남,20,1,12,1,8,2,대구광역시,제주,2인 여행(가족 외),1,1,7,summer,4
2476,h006545,여,40,2,2,5,2,1,제주특별자치도,제주,자녀 동반 여행,3,3,9,autumn,1
2477,e002675,여,40,1,2,3,1,4,경기도,경기,3인 이상 여행(가족 외),6,2,7,summer,2
2478,e002299,여,50,2,3,4,4,4,서울특별시,경기,3인 이상 여행(가족 외),2,3,6,summer,2
2479,e004260,여,20,1,12,2,3,6,전라북도,인천,3인 이상 여행(가족 외),5,2,7,summer,2
2480,g004228,여,40,2,2,4,1,4,서울특별시,충남,자녀 동반 여행,1,2,8,summer,2
2481,h002843,남,20,1,12,2,5,4,광주광역시,제주,2인 여행(가족 외),3,1,8,summer,4
2482,h005435,여,20,1,12,1,2,1,광주광역시,제주,2인 가족 여행,2,1,8,summer,3
2483,h005308,여,30,2,3,8,2,3,서울특별시,제주,나홀로 여행,1,0,8,summer,5
2484,h001529,여,30,1,12,2,8,5,서울특별시,제주,3인 이상 여행(가족 외),3,3,6,summer,3
2485,h003724,남,20,1,12,1,2,1,경기도,제주,2인 여행(가족 외),1,1,8,summer,4
2486,h003978,여,40,2,3,4,1,1,충청남도,제주,자녀 동반 여행,3,2,8,summer,4
2487,f000391,남,40,2,3,3,4,6,경상북도,경북,2인 여행(가족 외),9,1,5,spring,3
2488,h001853,여,20,1,12,2,1,6,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,3
2489,h000261,남,40,2,1,5,1,4,부산광역시,제주,2인 여행(가족 외),3,1,5,spring,3
2490,e000506,여,20,1,3,3,1,2,서울특별시,인천,나홀로 여행,1,0,6,summer,2
2491,h004755,남,20,1,12,2,3,2,제주특별자치도,제주,2인 여행(가족 외),7,1,8,summer,1
2492,f006190,여,30,1,3,4,1,1,울산광역시,경남,나홀로 여행,1,0,8,summer,2
2493,h005951,여,30,1,3,5,1,2,경기도,제주,3인 이상 여행(가족 외),3,3,9,autumn,3
2494,h005369,남,20,1,12,3,3,4,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4
2495,h001183,여,20,1,2,2,4,4,경기도,제주,3인 이상 여행(가족 외),1,3,6,summer,4
2496,f001920,남,20,1,13,4,1,4,대구광역시,강원,2인 여행(가족 외),3,1,5,spring,2
2497,g003209,여,20,1,2,3,3,3,광주광역시,전남,2인 여행(가족 외),2,1,6,summer,2
2498,g003148,여,30,2,3,5,5,3,서울특별시,충남,2인 가족 여행,3,1,7,summer,2
2499,h003270,여,30,1,5,5,2,2,제주특별자치도,제주,나홀로 여행,1,0,8,summer,1
2500,f001953,남,50,2,3,6,3,2,대구광역시,경남,2인 가족 여행,3,1,6,summer,2
2501,g003327,남,30,2,1,2,3,1,경기도,충남,2인 가족 여행,3,1,6,summer,2
2502,f001354,여,40,1,2,4,2,1,경상남도,경남,3인 이상 여행(가족 외),3,5,6,summer,2
2503,e003846,남,50,2,13,4,6,6,서울특별시,인천,자녀 동반 여행,3,2,7,summer,2
2504,h006596,여,40,2,3,4,1,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1
2505,h000891,여,40,2,3,1,4,2,인천광역시,도서 지역,자녀 동반 여행,8,2,6,summer,5
2506,h001257,여,50,1,3,6,2,2,대구광역시,제주,나홀로 여행,2,0,6,summer,4
2507,h001667,여,30,1,3,4,3,1,서울특별시,제주,나홀로 여행,2,0,7,summer,4
2508,g005928,여,40,1,2,5,1,2,대전광역시,충남,2인 여행(가족 외),3,1,9,autumn,3
2509,f000402,여,20,1,12,2,6,7,경상남도,부산,2인 여행(가족 외),1,1,6,summer,2
2510,h000185,여,40,2,2,3,4,5,울산광역시,제주,자녀 동반 여행,7,2,5,spring,3
2511,h000831,여,40,2,13,5,2,3,서울특별시,제주,3인 이상 여행(가족 외),3,5,6,summer,5
2512,h005842,여,30,1,2,4,3,2,서울특별시,제주,2인 여행(가족 외),3,1,9,autumn,3
2513,e013041,여,30,2,2,5,1,2,경기도,도서 지역,자녀 동반 여행,4,3,9,autumn,1
2514,h006478,여,40,4,2,4,5,2,제주특별자치도,제주,3인 이상 여행(가족 외),1,2,9,autumn,1
2515,h003629,여,20,1,12,2,2,2,대구광역시,제주,2인 여행(가족 외),1,1,8,summer,4
2516,e000847,여,30,2,11,1,3,4,서울특별시,인천,3인 이상 여행(가족 외),2,3,5,spring,3
2517,e002919,여,30,1,2,4,5,7,부산광역시,서울,나홀로 여행,7,0,6,summer,1
2518,h005058,남,30,4,1,7,6,4,경기도,제주,자녀 동반 여행,3,1,8,summer,4
2519,h000031,남,20,1,12,4,3,7,광주광역시,제주,3인 이상 여행(가족 외),3,3,5,spring,2
2520,h006680,남,40,2,3,6,3,2,제주특별자치도,제주,2인 가족 여행,3,1,9,autumn,1
2521,e002438,여,30,2,3,4,2,4,경기도,경기,2인 가족 여행,3,1,6,summer,1
2522,h004359,여,30,1,3,6,1,1,강원도,제주,2인 여행(가족 외),1,1,9,autumn,4
2523,e003169,남,50,2,1,7,1,1,경기도,인천,2인 여행(가족 외),6,1,6,summer,2
2524,e002661,여,30,2,11,1,2,5,경기도,경기,자녀 동반 여행,3,2,6,summer,2
2525,g001277,여,40,1,12,2,5,6,대전광역시,전북,자녀 동반 여행,2,3,5,spring,2
2526,f002106,여,30,1,3,4,1,2,경상남도,경남,2인 여행(가족 외),1,1,5,spring,2
2527,h000602,남,30,2,3,4,2,2,대전광역시,제주,자녀 동반 여행,2,2,6,summer,4
2528,h000908,여,20,1,3,3,4,4,경기도,제주,2인 여행(가족 외),1,1,6,summer,3
2529,h000489,남,30,2,4,5,2,2,제주특별자치도,제주,2인 가족 여행,1,1,6,summer,2
2530,h006469,여,20,1,11,1,2,5,제주특별자치도,제주,2인 여행(가족 외),5,1,9,autumn,1
2531,g000439,남,20,1,12,2,1,5,충청북도,전북,2인 여행(가족 외),1,1,5,spring,2
2532,e003851,여,50,2,11,2,1,3,서울특별시,인천,3대 동반 여행(친척 포함),3,3,6,summer,2
2533,h002667,남,30,1,3,5,4,2,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,3
2534,e002948,여,20,1,2,7,1,2,경기도,경기,2인 여행(가족 외),2,1,6,summer,2
2535,h006646,여,30,2,3,1,3,2,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1
2536,h000028,여,40,1,2,5,5,1,제주특별자치도,제주,부모 동반 여행,2,2,5,spring,3
2537,g004363,여,40,1,3,4,3,5,서울특별시,전남,자녀 동반 여행,1,2,7,summer,2
2538,f002947,남,30,1,12,1,1,4,부산광역시,울산,2인 여행(가족 외),3,1,6,summer,2
2539,h004154,남,20,1,3,4,4,2,서울특별시,제주,부모 동반 여행,3,3,8,summer,3
2540,g003188,남,20,1,12,1,3,7,충청북도,전남,2인 여행(가족 외),1,1,6,summer,2
2541,h000247,여,50,2,11,1,1,1,서울특별시,제주,2인 가족 여행,2,1,5,spring,6
2542,h000093,여,30,2,3,5,1,4,경기도,제주,자녀 동반 여행,3,2,5,spring,3
2543,h001650,남,50,5,2,7,5,2,경기도,제주,나홀로 여행,2,0,6,summer,5
2544,f002955,남,30,1,3,4,1,4,서울특별시,경북,2인 여행(가족 외),2,1,6,summer,2
2545,h001335,여,20,1,2,5,1,5,서울특별시,제주,나홀로 여행,1,0,6,summer,5
2546,g003167,여,50,2,3,5,1,4,부산광역시,전남,3대 동반 여행(친척 포함),3,3,6,summer,2
2547,h002995,여,20,1,5,4,3,4,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3
2548,h001359,여,20,1,12,1,2,2,광주광역시,제주,2인 여행(가족 외),3,1,7,summer,3
2549,h002504,여,40,2,2,5,1,7,경상남도,제주,자녀 동반 여행,2,3,7,summer,7
2550,g002208,남,40,1,3,4,1,4,전라남도,전남,2인 가족 여행,2,1,6,summer,1
2551,h000030,여,50,1,3,5,4,4,대구광역시,제주,2인 가족 여행,2,1,5,spring,3
2552,e011784,남,30,2,3,5,2,3,경기도,인천,나홀로 여행,10,0,8,summer,1
2553,f000512,남,20,2,13,2,1,6,대구광역시,부산,2인 가족 여행,3,1,5,spring,3
2554,e004200,여,30,2,13,6,1,3,경기도,인천,2인 여행(가족 외),1,1,7,summer,1
2555,f004009,여,30,1,4,4,1,1,대구광역시,경북,2인 여행(가족 외),2,1,7,summer,2
2556,g002531,여,40,2,11,2,3,1,경기도,충남,자녀 동반 여행,2,4,6,summer,2
2557,e002496,여,50,2,3,3,3,1,대전광역시,서울,부모 동반 여행,8,5,6,summer,2
2558,h003082,남,20,1,3,4,1,1,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4
2559,h003638,여,30,1,3,4,3,3,대전광역시,제주,2인 여행(가족 외),1,1,8,summer,3
0,g002267,남,50,2,2,3,1,2,전라남도,전남,2인 가족 여행,2,1,6,summer,2
1,h001249,여,20,1,12,3,4,3,서울특별시,제주,2인 여행(가족 외),1,1,6,summer,4
2,g001904,여,50,2,11,1,1,2,경기도,충남,자녀 동반 여행,1,4,6,summer,2
3,f007121,여,20,1,12,2,4,2,인천광역시,부산,3인 이상 여행(가족 외),2,2,8,summer,2
4,h003713,여,20,1,3,8,3,4,부산광역시,제주,2인 가족 여행,1,1,8,summer,3
5,e001236,여,30,1,3,4,1,2,경기도,경기,나홀로 여행,2,0,5,spring,2
6,h002604,여,30,1,3,4,3,3,인천광역시,제주,2인 가족 여행,2,1,8,summer,4
7,h004372,남,50,2,2,6,1,4,서울특별시,제주,부모 동반 여행,1,5,8,summer,4
8,e003130,남,50,2,1,12,1,2,서울특별시,경기,2인 여행(가족 외),6,1,6,summer,1
9,g005015,여,50,2,2,3,4,1,서울특별시,도서 지역,나홀로 여행,8,0,8,summer,4
10,h002759,여,30,1,12,1,1,1,인천광역시,도서 지역,부모 동반 여행,7,3,8,summer,5
11,h005867,여,20,1,4,4,7,6,서울특별시,제주,2인 여행(가족 외),2,1,9,autumn,2
12,f000857,여,40,2,11,1,1,2,서울특별시,경북,3대 동반 여행(친척 포함),7,5,5,spring,3
13,g006042,여,30,1,3,4,1,6,충청남도,전남,3인 이상 여행(가족 외),3,2,8,summer,2
14,f001852,여,20,1,2,4,1,5,경기도,강원,2인 여행(가족 외),3,1,5,spring,2
15,h006562,여,20,1,4,4,1,1,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1
16,h005250,여,20,1,12,1,2,4,대구광역시,제주,2인 여행(가족 외),7,1,8,summer,3
17,h006145,여,50,2,13,3,1,5,서울특별시,도서 지역,나홀로 여행,1,0,9,autumn,1
18,g005830,여,20,1,2,5,1,5,경기도,전북,2인 가족 여행,2,1,8,summer,5
19,g000953,여,50,2,11,3,3,3,서울특별시,충북,자녀 동반 여행,2,2,5,spring,3
20,h002617,여,20,1,2,4,5,2,광주광역시,제주,2인 여행(가족 외),1,1,8,summer,3
21,h002005,여,20,1,12,2,1,3,서울특별시,제주,2인 여행(가족 외),1,1,7,summer,4
22,h004979,여,30,1,3,4,3,2,경기도,제주,부모 동반 여행,3,2,9,autumn,3
23,g000904,여,40,2,2,5,2,2,경기도,충남,3인 이상 여행(가족 외),6,2,6,summer,2
24,g000857,남,20,1,3,2,10,1,대전광역시,세종,나홀로 여행,2,0,6,summer,1
25,h006282,남,30,2,3,4,2,2,서울특별시,도서 지역,자녀 동반 여행,3,2,9,autumn,1
26,h001108,여,30,2,3,5,2,4,서울특별시,제주,2인 가족 여행,2,1,6,summer,4
27,g000193,여,40,2,11,2,1,4,광주광역시,전남,자녀 동반 여행,3,7,5,spring,2
28,f007314,남,30,2,2,4,3,3,경기도,강원,부모 동반 여행,3,5,8,summer,2
29,h006333,남,30,2,2,5,2,2,광주광역시,도서 지역,2인 가족 여행,7,1,9,autumn,2
30,f002089,남,30,1,12,2,10,4,서울특별시,부산,나홀로 여행,4,0,6,summer,2
31,h001332,여,50,2,3,4,4,4,서울특별시,제주,자녀 동반 여행,2,4,7,summer,2
32,h004513,여,30,1,3,4,4,2,경기도,제주,2인 여행(가족 외),1,1,9,autumn,3
33,h005456,여,20,1,12,1,1,3,제주특별자치도,제주,2인 가족 여행,10,1,8,summer,3
34,g002706,남,50,2,13,2,1,4,경기도,전북,자녀 동반 여행,1,3,7,summer,2
35,e013075,여,30,2,3,5,2,1,서울특별시,도서 지역,자녀 동반 여행,2,2,9,autumn,1
36,h001766,여,40,2,11,2,1,2,제주특별자치도,제주,자녀 동반 여행,2,2,7,summer,3
37,h006639,여,20,1,3,4,1,3,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,2
38,g000219,여,20,1,3,4,4,2,경기도,충북,2인 여행(가족 외),3,1,5,spring,2
39,h004162,남,20,1,3,4,5,3,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4
40,e001517,여,30,1,3,5,8,3,서울특별시,인천,3인 이상 여행(가족 외),2,3,5,spring,2
41,h001926,여,20,1,4,4,1,4,경상남도,도서 지역,부모 동반 여행,1,6,7,summer,4
42,h001315,여,30,1,3,4,1,2,제주특별자치도,제주,2인 여행(가족 외),1,1,6,summer,3
43,h000706,여,20,1,12,1,7,2,서울특별시,제주,2인 여행(가족 외),2,1,7,summer,3
44,h006198,여,20,1,2,4,4,1,제주특별자치도,제주,2인 여행(가족 외),3,1,9,autumn,1
45,g001956,남,40,1,2,6,1,3,경기도,전북,2인 여행(가족 외),1,1,6,summer,2
46,h006731,남,50,2,2,3,2,1,제주특별자치도,제주,2인 가족 여행,2,1,9,autumn,1
47,h003430,여,30,2,4,3,3,3,강원도,제주,2인 가족 여행,7,1,8,summer,4
48,h001792,여,30,1,2,5,1,6,서울특별시,제주,2인 여행(가족 외),5,1,6,summer,4
49,h006207,여,20,1,3,3,2,4,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,2
50,h002481,여,40,2,2,2,1,1,경기도,제주,부모 동반 여행,2,5,7,summer,5
51,h001060,남,20,1,3,4,3,2,충청북도,제주,3인 이상 여행(가족 외),2,2,6,summer,4
52,h001816,여,30,1,3,4,2,1,경기도,제주,2인 여행(가족 외),5,1,7,summer,3
53,e002989,남,40,1,3,5,3,6,경기도,서울,2인 여행(가족 외),3,1,6,summer,2
54,h002032,여,20,1,12,2,3,4,전라북도,제주,2인 여행(가족 외),2,1,7,summer,4
55,g000343,여,20,1,3,4,4,4,서울특별시,전북,2인 여행(가족 외),2,1,5,spring,2
56,h001051,여,20,1,4,3,4,3,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,3
57,h005505,여,20,1,3,4,1,4,경기도,제주,3인 이상 여행(가족 외),5,3,9,autumn,3
58,h003377,남,30,1,2,4,3,1,강원도,제주,3인 이상 여행(가족 외),1,2,8,summer,3
59,h004138,여,20,1,4,2,2,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,5
60,f003869,여,40,1,2,6,1,1,경기도,강원,2인 여행(가족 외),2,1,7,summer,1
61,e005396,남,50,2,3,12,1,1,서울특별시,경기,자녀 동반 여행,3,2,7,summer,2
62,h003116,여,20,1,12,2,6,5,서울특별시,제주,3인 이상 여행(가족 외),10,2,8,summer,4
63,e013135,여,40,1,2,5,1,5,제주특별자치도,제주,나홀로 여행,7,0,9,autumn,1
64,h003469,남,30,2,2,5,2,2,광주광역시,제주,자녀 동반 여행,2,2,8,summer,4
65,e003008,여,30,2,3,5,1,1,경기도,인천,2인 가족 여행,1,1,6,summer,2
66,h001964,남,20,1,3,5,5,2,대구광역시,제주,3인 이상 가족 여행(친척 포함),9,2,7,summer,4
67,h006367,남,20,1,3,4,6,2,서울특별시,제주,나홀로 여행,1,0,9,autumn,2
